water_depth_m,u_mid_m,Ky_N_per_m,Ky_kN_per_m
223.4,-82.5,826478.708,826.478708
223.4,-81.5,830078.7876,830.0787876
223.4,-80.5,833718.4905,833.7184905
223.4,-79.5,837397.1073,837.3971073
223.4,-78.5,841113.754,841.113754
223.4,-77.5,844867.3578,844.8673578
223.4,-76.5,848656.6314,848.6566314
223.4,-75.5,852480.0653,852.4800653
223.4,-74.5,856335.8899,856.3358899
223.4,-73.5,860222.0625,860.2220625
223.4,-72.5,864136.24,864.13624
223.4,-71.5,868075.7543,868.0757543
223.4,-70.5,872037.5857,872.0375857
223.4,-69.5,876019.1959,876.0191959
223.4,-68.5,880016.153,880.016153
223.4,-67.5,884018.1846,884.0181846
223.4,-66.5,888036.1347,888.0361347
223.4,-65.5,892047.2715,892.0472715
223.4,-64.5,896055.97,896.05597
223.4,-63.5,900056.0951,900.0560951
223.4,-62.5,904037.2909,904.0372909
223.4,-61.5,907993.7187,907.9937187
223.4,-60.5,911917.6928,911.9176928
223.4,-59.5,915800.6354,915.8006354
223.4,-58.5,919633.6852,919.6336852
223.4,-57.5,923407.2181,923.4072181
223.4,-56.5,927111.003,927.111003
223.4,-55.5,930734.1285,930.7341285
223.4,-54.5,934264.9408,934.2649408
223.4,-53.5,937690.9523,937.6909523
223.4,-52.5,940998.7101,940.9987101
223.4,-51.5,944173.6281,944.1736281
223.4,-50.5,947199.7318,947.1997318
223.4,-49.5,950059.3703,950.0593703
223.4,-48.5,952732.8552,952.7328552
223.4,-47.5,955197.9615,955.1979615
223.4,-46.5,957429.2189,957.4292189
223.4,-45.5,959397.8575,959.3978575
223.4,-44.5,961070.2443,961.0702443
223.4,-43.5,962407.7522,962.4077522
223.4,-42.5,963365.675,963.365675
223.4,-41.5,963892.4263,963.8924263
223.4,-40.5,963928.7246,963.9287246
223.4,-39.5,963406.9535,963.4069535
223.4,-38.5,962249.9016,962.2499016
223.4,-37.5,960372.0231,960.3720231
223.4,-36.5,957677.3303,957.6773303
223.4,-35.5,954060.5188,954.0605188
223.4,-34.5,949409.0101,949.4090101
223.4,-33.5,943602.9891,943.6029891
223.4,-32.5,936518.6492,936.5186492
223.4,-31.5,928031.9992,928.0319992
223.4,-30.5,918022.3742,918.0223742
223.4,-29.5,906380.762,906.380762
223.4,-28.5,893013.1068,893.0131068
223.4,-27.5,877851.1831,877.8511831
223.4,-26.5,860859.2261,860.8592261
223.4,-25.5,842042.0974,842.0420974
223.4,-24.5,821452.1467,821.4521467
223.4,-23.5,799193.8668,799.1938668
223.4,-22.5,775425.8813,775.4258813
223.4,-21.5,750359.2495,750.3592495
223.4,-20.5,724251.9207,724.2519207
223.4,-19.5,697399.5983,697.3995983
223.4,-18.5,670123.6256,670.1236256
223.4,-17.5,642757.1301,642.7571301
223.4,-16.5,615630.9176,615.6309176
223.4,-15.5,589060.2457,589.0602457
223.4,-14.5,563334.0889,563.3340889
223.4,-13.5,538707.1233,538.7071233
223.4,-12.5,515395.1953,515.3951953
223.4,-11.5,493573.8269,493.5738269
223.4,-10.5,473379.4538,473.3794538
223.4,-9.5,454912.6984,454.9126984
223.4,-8.5,438243.0042,438.2430042
223.4,-7.5,423413.9836,423.4139836
223.4,-6.5,410448.9495,410.4489495
223.4,-5.5,399356.2292,399.3562292
223.4,-4.5,390133.9946,390.1339946
223.4,-3.5,382774.4468,382.7744468
223.4,-2.5,377267.2912,377.2672912
223.4,-1.5,373602.4677,373.6024677
223.4,-0.5,371772.1699,371.7721699
223.4,0.5,371772.1716,371.7721716
223.4,1.5,373602.4678,373.6024678
223.4,2.5,377267.2911,377.2672911
223.4,3.5,382774.4471,382.7744471
223.4,4.5,390133.9943,390.1339943
223.4,5.5,399356.2302,399.3562302
223.4,6.5,410448.9486,410.4489486
223.4,7.5,423413.9836,423.4139836
223.4,8.5,438243.0042,438.2430042
223.4,9.5,454912.6984,454.9126984
223.4,10.5,473379.4537,473.3794537
223.4,11.5,493573.8269,493.5738269
223.4,12.5,515395.1953,515.3951953
223.4,13.5,538707.1234,538.7071234
223.4,14.5,563334.0873,563.3340873
223.4,15.5,589060.2473,589.0602473
223.4,16.5,615630.91,615.63091
223.4,17.5,642757.135,642.757135
223.4,18.5,670123.6245,670.1236245
223.4,19.5,697399.6022,697.3996022
223.4,20.5,724251.9227,724.2519227
223.4,21.5,750359.2467,750.3592467
223.4,22.5,775425.8567,775.4258567
223.4,23.5,799193.8901,799.1938901
223.4,24.5,821452.1445,821.4521445
223.4,25.5,842042.1084,842.0421084
223.4,26.5,860859.2199,860.8592199
223.4,27.5,877851.1827,877.8511827
223.4,28.5,893013.111,893.013111
223.4,29.5,906380.7577,906.3807577
223.4,30.5,918022.6451,918.0226451
223.4,31.5,928031.9345,928.0319345
223.4,32.5,936518.6891,936.5186891
223.4,33.5,943602.9683,943.6029683
223.4,34.5,949408.9975,949.4089975
223.4,35.5,954060.4973,954.0604973
223.4,36.5,957677.1389,957.6771389
223.4,37.5,960372.0841,960.3720841
223.4,38.5,962249.9492,962.2499492
223.4,39.5,963406.845,963.406845
223.4,40.5,963928.7247,963.9287247
223.4,41.5,963892.4263,963.8924263
223.4,42.5,963365.6749,963.3656749
223.4,43.5,962407.7521,962.4077521
223.4,44.5,961070.2442,961.0702442
223.4,45.5,959397.8576,959.3978576
223.4,46.5,957429.2621,957.4292621
223.4,47.5,955197.9164,955.1979164
223.4,48.5,952732.847,952.732847
223.4,49.5,950059.3785,950.0593785
223.4,50.5,947199.7307,947.1997307
223.4,51.5,944173.6288,944.1736288
223.4,52.5,940998.7029,940.9987029
223.4,53.5,937690.9552,937.6909552
223.4,54.5,934264.941,934.264941
223.4,55.5,930734.1346,930.7341346
223.4,56.5,927111.0029,927.1110029
223.4,57.5,923407.2182,923.4072182
223.4,58.5,919633.6852,919.6336852
223.4,59.5,915800.6361,915.8006361
223.4,60.5,911917.6617,911.9176617
223.4,61.5,907993.749,907.993749
223.4,62.5,904037.2883,904.0372883
223.4,63.5,900056.0974,900.0560974
223.4,64.5,896057.4516,896.0574516
223.4,65.5,892047.9729,892.0479729
223.4,66.5,888033.7935,888.0337935
223.4,67.5,884003.7687,884.0037687
223.4,68.5,880031.5855,880.0315855
223.4,69.5,876018.3378,876.0183378
223.4,70.5,872037.5856,872.0375856
223.4,71.5,868075.7544,868.0757544
223.4,72.5,864136.2401,864.1362401
223.4,73.5,860222.0604,860.2220604
223.4,74.5,856328.1398,856.3281398
223.4,75.5,852487.8167,852.4878167
223.4,76.5,848656.633,848.656633
223.4,77.5,844867.3568,844.8673568
223.4,78.5,841113.3163,841.1133163
223.4,79.5,837397.5451,837.3975451
223.4,80.5,833718.4391,833.7184391
223.4,81.5,830078.8391,830.0788391
223.4,82.5,826478.7098,826.4787098
223.4,83.5,822918.8138,822.9188138
223.4,84.5,819399.5164,819.3995164
223.4,85.5,815921.1097,815.9211097
223.4,86.5,812483.7738,812.4837738
223.4,87.5,809087.5882,809.0875882
223.4,88.5,805732.5454,805.7325454
223.4,89.5,802418.5658,802.4185658
223.4,90.5,799145.4602,799.1454602
223.4,91.5,795913.0587,795.9130587
223.4,92.5,792721.0581,792.7210581
223.4,93.5,789569.1463,789.5691463
223.4,94.5,786456.9641,786.4569641
223.4,95.5,783384.1176,783.3841176
223.4,96.5,780350.1582,780.3501582
223.4,97.5,777354.7195,777.3547195
223.4,98.5,774396.8304,774.3968304
223.4,99.5,771477.5087,771.4775087
223.5,-99.5,771438.5841,771.4385841
223.5,-98.5,774358.1998,774.3581998
223.5,-97.5,777315.2354,777.3152354
223.5,-96.5,780310.1775,780.3101775
223.5,-95.5,783343.4951,783.3434951
223.5,-94.5,786415.633,786.415633
223.5,-93.5,789562.5348,789.5625348
223.5,-92.5,792642.4848,792.6424848
223.5,-91.5,795868.9872,795.8689872
223.5,-90.5,799100.2483,799.1002483
223.5,-89.5,802372.0541,802.3720541
223.5,-88.5,805684.6109,805.6846109
223.5,-87.5,809038.0626,809.0380626
223.5,-86.5,812432.4801,812.4324801
223.5,-85.5,815867.8577,815.8678577
223.5,-84.5,819344.0974,819.3440974
223.5,-83.5,822861.0023,822.8610023
223.5,-82.5,826418.2525,826.4182525
223.5,-81.5,830015.4202,830.0154202
223.5,-80.5,833651.9174,833.6519174
223.5,-79.5,837327.0082,837.3270082
223.5,-78.5,841039.7804,841.0397804
223.5,-77.5,844789.1307,844.7891307
223.5,-76.5,848573.7382,848.5737382
223.5,-75.5,852392.0579,852.3920579
223.5,-74.5,856242.2813,856.2422813
223.5,-73.5,860122.3244,860.1223244
223.5,-72.5,864029.7996,864.0297996
223.5,-71.5,867961.9911,867.9619911
223.5,-70.5,871915.8288,871.9158288
223.5,-69.5,875888.7191,875.8887191
223.5,-68.5,879876.1749,879.8761749
223.5,-67.5,883867.8762,883.8678762
223.5,-66.5,887874.5749,887.8745749
223.5,-65.5,891873.5103,891.8735103
223.5,-64.5,895868.9725,895.8689725
223.5,-63.5,899854.7604,899.8547604
223.5,-62.5,903820.4599,903.8204599
223.5,-61.5,907760.1646,907.7601646
223.5,-60.5,911666.1295,911.6661295
223.5,-59.5,915529.7167,915.5297167
223.5,-58.5,919342.0159,919.3420159
223.5,-57.5,923093.36,923.09336
223.5,-56.5,926773.4855,926.7734855
223.5,-55.5,930371.4618,930.3714618
223.5,-54.5,933875.6312,933.8756312
223.5,-53.5,937273.5197,937.2735197
223.5,-52.5,940551.7085,940.5517085
223.5,-51.5,943695.6679,943.6956679
223.5,-50.5,946689.5036,946.6895036
223.5,-49.5,949515.6708,949.5156708
223.5,-48.5,952154.6135,952.1546135
223.5,-47.5,954584.2656,954.5842656
223.5,-46.5,956779.3424,956.7793424
223.5,-45.5,958711.2841,958.7112841
223.5,-44.5,960346.6926,960.3466926
223.5,-43.5,961647.1966,961.6471966
223.5,-42.5,962568.3656,962.5683656
223.5,-41.5,963058.9053,963.0589053
223.5,-40.5,963059.8412,963.0598412
223.5,-39.5,962503.8767,962.5038767
223.5,-38.5,961314.1206,961.3141206
223.5,-37.5,959405.3724,959.4053724
223.5,-36.5,956681.9789,956.6819789
223.5,-35.5,953038.9685,953.0389685
223.5,-34.5,948364.1111,948.3641111
223.5,-33.5,942537.9229,942.5379229
223.5,-32.5,935436.9223,935.4369223
223.5,-31.5,926937.4262,926.9374262
223.5,-30.5,916919.0499,916.9190499
223.5,-29.5,905273.0449,905.2730449
223.5,-28.5,891905.5453,891.9055453
223.5,-27.5,876748.4742,876.7484742
223.5,-26.5,859766.1368,859.7661368
223.5,-25.5,840963.3775,840.9633775
223.5,-24.5,820392.4289,820.3924289
223.5,-23.5,798157.5599,798.1575599
223.5,-22.5,774417.0608,774.4170608
223.5,-21.5,749381.5521,749.3815521
223.5,-20.5,723308.4511,723.3084511
223.5,-19.5,696492.8544,696.4928544
223.5,-18.5,669255.4477,669.2554477
223.5,-17.5,641928.678,641.928678
223.5,-16.5,614842.6754,614.8426754
223.5,-15.5,588312.0525,588.3120525
223.5,-14.5,562625.191,562.625191
223.5,-13.5,538036.242,538.036242
223.5,-12.5,514760.6036,514.7606036
223.5,-11.5,492973.4299,492.9734299
223.5,-10.5,472810.8658,472.8108658
223.5,-9.5,454373.3147,454.3733147
223.5,-8.5,437730.0634,437.7300634
223.5,-7.5,422924.6201,422.9246201
223.5,-6.5,409980.2347,409.9802347
223.5,-5.5,398905.203,398.905203
223.5,-4.5,389697.687,389.697687
223.5,-3.5,382349.8921,382.3498921
223.5,-2.5,376851.5346,376.8515346
223.5,-1.5,373192.5673,373.1925673
223.5,-0.5,371365.1946,371.3651946
223.5,0.5,371365.1964,371.3651964
223.5,1.5,373192.5674,373.1925674
223.5,2.5,376851.5345,376.8515345
223.5,3.5,382349.8923,382.3498923
223.5,4.5,389697.6867,389.6976867
223.5,5.5,398905.2039,398.9052039
223.5,6.5,409980.2338,409.9802338
223.5,7.5,422924.6201,422.9246201
223.5,8.5,437730.0634,437.7300634
223.5,9.5,454373.3147,454.3733147
223.5,10.5,472810.8658,472.8108658
223.5,11.5,492973.4299,492.9734299
223.5,12.5,514760.6036,514.7606036
223.5,13.5,538036.242,538.036242
223.5,14.5,562625.1893,562.6251893
223.5,15.5,588312.0541,588.3120541
223.5,16.5,614842.6678,614.8426678
223.5,17.5,641928.6829,641.9286829
223.5,18.5,669255.4466,669.2554466
223.5,19.5,696492.8582,696.4928582
223.5,20.5,723308.4531,723.3084531
223.5,21.5,749381.5493,749.3815493
223.5,22.5,774417.0362,774.4170362
223.5,23.5,798157.5831,798.1575831
223.5,24.5,820392.4266,820.3924266
223.5,25.5,840963.3884,840.9633884
223.5,26.5,859766.1307,859.7661307
223.5,27.5,876748.4738,876.7484738
223.5,28.5,891905.5495,891.9055495
223.5,29.5,905273.0407,905.2730407
223.5,30.5,916919.3255,916.9193255
223.5,31.5,926937.3615,926.9373615
223.5,32.5,935436.9619,935.4369619
223.5,33.5,942537.9018,942.5379018
223.5,34.5,948364.0981,948.3640981
223.5,35.5,953038.9466,953.0389466
223.5,36.5,956681.7842,956.6817842
223.5,37.5,959405.4333,959.4054333
223.5,38.5,961314.1703,961.3141703
223.5,39.5,962503.7664,962.5037664
223.5,40.5,963059.8412,963.0598412
223.5,41.5,963058.9054,963.0589054
223.5,42.5,962568.3654,962.5683654
223.5,43.5,961647.1965,961.6471965
223.5,44.5,960346.6925,960.3466925
223.5,45.5,958711.2843,958.7112843
223.5,46.5,956779.3855,956.7793855
223.5,47.5,954584.2206,954.5842206
223.5,48.5,952154.6053,952.1546053
223.5,49.5,949515.679,949.515679
223.5,50.5,946689.5025,946.6895025
223.5,51.5,943695.6685,943.6956685
223.5,52.5,940551.7012,940.5517012
223.5,53.5,937273.5226,937.2735226
223.5,54.5,933875.6314,933.8756314
223.5,55.5,930371.4681,930.3714681
223.5,56.5,926773.4854,926.7734854
223.5,57.5,923093.36,923.09336
223.5,58.5,919342.016,919.342016
223.5,59.5,915529.7174,915.5297174
223.5,60.5,911666.098,911.666098
223.5,61.5,907760.1954,907.7601954
223.5,62.5,903820.4573,903.8204573
223.5,63.5,899854.7627,899.8547627
223.5,64.5,895870.4512,895.8704512
223.5,65.5,891874.2104,891.8742104
223.5,66.5,887872.2384,887.8722384
223.5,67.5,883853.4881,883.8534881
223.5,68.5,879891.5774,879.8915774
223.5,69.5,875887.8627,875.8878627
223.5,70.5,871915.8287,871.9158287
223.5,71.5,867961.9912,867.9619912
223.5,72.5,864029.7996,864.0297996
223.5,73.5,860122.3223,860.1223223
223.5,74.5,856234.5462,856.2345462
223.5,75.5,852399.7942,852.3997942
223.5,76.5,848573.7398,848.5737398
223.5,77.5,844789.1297,844.7891297
223.5,78.5,841039.3436,841.0393436
223.5,79.5,837327.4451,837.3274451
223.5,80.5,833651.8661,833.6518661
223.5,81.5,830015.4717,830.0154717
223.5,82.5,826418.2543,826.4182543
223.5,83.5,822861.0003,822.8610003
223.5,84.5,819344.0973,819.3440973
223.5,85.5,815867.8577,815.8678577
223.5,86.5,812432.4804,812.4324804
223.5,87.5,809038.0621,809.0380621
223.5,88.5,805684.6112,805.6846112
223.5,89.5,802372.0624,802.3720624
223.5,90.5,799100.2403,799.1002403
223.5,91.5,795868.987,795.868987
223.5,92.5,792678.0105,792.6780105
223.5,93.5,789527.0091,789.5270091
223.5,94.5,786415.633,786.415633
223.5,95.5,783343.4971,783.3434971
223.5,96.5,780310.1608,780.3101608
223.5,97.5,777315.2648,777.3152648
223.5,98.5,774357.8458,774.3578458
223.5,99.5,771438.9248,771.4389248
223.6,-99.5,771400.0009,771.4000009
223.6,-98.5,774319.2145,774.3192145
223.6,-97.5,777275.7808,777.2757808
223.6,-96.5,780270.18,780.27018
223.6,-95.5,783302.8747,783.3028747
223.6,-94.5,786374.3019,786.3743019
223.6,-93.5,789520.3286,789.5203286
223.6,-92.5,792599.5062,792.5995062
223.6,-91.5,795824.9155,795.8249155
223.6,-90.5,799055.0285,799.0550285
223.6,-89.5,802325.5508,802.3255508
223.6,-88.5,805636.6766,805.6366766
223.6,-87.5,808988.5365,808.9885365
223.6,-86.5,812381.1867,812.3811867
223.6,-85.5,815814.6056,815.8146056
223.6,-84.5,819288.6782,819.2886782
223.6,-83.5,822803.1889,822.8031889
223.6,-82.5,826357.797,826.357797
223.6,-81.5,829952.0529,829.9520529
223.6,-80.5,833585.3442,833.5853442
223.6,-79.5,837256.9091,837.2569091
223.6,-78.5,840965.8069,840.9658069
223.6,-77.5,844710.9035,844.7109035
223.6,-76.5,848490.8451,848.4908451
223.6,-75.5,852304.0505,852.3040505
223.6,-74.5,856148.6728,856.1486728
223.6,-73.5,860022.5863,860.0225863
223.6,-72.5,863923.3591,863.9233591
223.6,-71.5,867848.2279,867.8482279
223.6,-70.5,871794.0719,871.7940719
223.6,-69.5,875758.2423,875.7582423
223.6,-68.5,879736.1967,879.7361967
223.6,-67.5,883717.5678,883.7175678
223.6,-66.5,887713.0151,887.7130151
223.6,-65.5,891699.7491,891.6997491
223.6,-64.5,895681.975,895.681975
223.6,-63.5,899653.4257,899.6534257
223.6,-62.5,903603.629,903.603629
223.6,-61.5,907526.6105,907.5266105
223.6,-60.5,911414.5663,911.4145663
223.6,-59.5,915258.798,915.258798
223.6,-58.5,919050.3466,919.0503466
223.6,-57.5,922779.5018,922.7795018
223.6,-56.5,926435.9679,926.4359679
223.6,-55.5,930008.7951,930.0087951
223.6,-54.5,933486.3215,933.4863215
223.6,-53.5,936856.0871,936.8560871
223.6,-52.5,940104.707,940.104707
223.6,-51.5,943217.7076,943.2177076
223.6,-50.5,946179.2754,946.1792754
223.6,-49.5,948971.9713,948.9719713
223.6,-48.5,951576.3718,951.5763718
223.6,-47.5,953970.5697,953.9705697
223.6,-46.5,956129.466,956.129466
223.6,-45.5,958024.7108,958.0247108
223.6,-44.5,959623.1409,959.6231409
223.6,-43.5,960886.641,960.886641
223.6,-42.5,961771.0561,961.7710561
223.6,-41.5,962225.3844,962.2253844
223.6,-40.5,962190.9577,962.1909577
223.6,-39.5,961600.7999,961.6007999
223.6,-38.5,960378.3397,960.3783397
223.6,-37.5,958438.7217,958.4387217
223.6,-36.5,955686.6274,955.6866274
223.6,-35.5,952017.4182,952.0174182
223.6,-34.5,947319.212,947.319212
223.6,-33.5,941472.8567,941.4728567
223.6,-32.5,934355.1954,934.3551954
223.6,-31.5,925842.8532,925.8428532
223.6,-30.5,915815.7256,915.8157256
223.6,-29.5,904165.3278,904.1653278
223.6,-28.5,890797.9838,890.7979838
223.6,-27.5,875645.7653,875.6457653
223.6,-26.5,858673.0476,858.6730476
223.6,-25.5,839884.6575,839.8846575
223.6,-24.5,819332.711,819.332711
223.6,-23.5,797121.253,797.121253
223.6,-22.5,773408.2402,773.4082402
223.6,-21.5,748403.8547,748.4038547
223.6,-20.5,722364.9815,722.3649815
223.6,-19.5,695586.1105,695.5861105
223.6,-18.5,668387.2697,668.3872697
223.6,-17.5,641100.2259,641.1002259
223.6,-16.5,614054.4331,614.0544331
223.6,-15.5,587563.8592,587.5638592
223.6,-14.5,561916.293,561.916293
223.6,-13.5,537365.3606,537.3653606
223.6,-12.5,514126.012,514.126012
223.6,-11.5,492373.0329,492.3730329
223.6,-10.5,472242.2778,472.2422778
223.6,-9.5,453833.931,453.833931
223.6,-8.5,437217.1227,437.2171227
223.6,-7.5,422435.2567,422.4352567
223.6,-6.5,409511.52,409.51152
223.6,-5.5,398454.1768,398.4541768
223.6,-4.5,389261.3795,389.2613795
223.6,-3.5,381925.3373,381.9253373
223.6,-2.5,376435.7779,376.4357779
223.6,-1.5,372782.6669,372.7826669
223.6,-0.5,370958.2193,370.9582193
223.6,0.5,370958.2211,370.9582211
223.6,1.5,372782.667,372.782667
223.6,2.5,376435.7778,376.4357778
223.6,3.5,381925.3376,381.9253376
223.6,4.5,389261.3792,389.2613792
223.6,5.5,398454.1777,398.4541777
223.6,6.5,409511.519,409.511519
223.6,7.5,422435.2567,422.4352567
223.6,8.5,437217.1227,437.2171227
223.6,9.5,453833.931,453.833931
223.6,10.5,472242.2778,472.2422778
223.6,11.5,492373.0329,492.3730329
223.6,12.5,514126.012,514.126012
223.6,13.5,537365.3607,537.3653607
223.6,14.5,561916.2914,561.9162914
223.6,15.5,587563.8608,587.5638608
223.6,16.5,614054.4255,614.0544255
223.6,17.5,641100.2307,641.1002307
223.6,18.5,668387.2686,668.3872686
223.6,19.5,695586.1143,695.5861143
223.6,20.5,722364.9835,722.3649835
223.6,21.5,748403.8519,748.4038519
223.6,22.5,773408.2157,773.4082157
223.6,23.5,797121.2761,797.1212761
223.6,24.5,819332.7088,819.3327088
223.6,25.5,839884.6684,839.8846684
223.6,26.5,858673.0414,858.6730414
223.6,27.5,875645.7648,875.6457648
223.6,28.5,890797.988,890.797988
223.6,29.5,904165.3236,904.1653236
223.6,30.5,915816.0058,915.8160058
223.6,31.5,925842.7884,925.8427884
223.6,32.5,934355.2347,934.3552347
223.6,33.5,941472.8353,941.4728353
223.6,34.5,947319.1987,947.3191987
223.6,35.5,952017.3959,952.0173959
223.6,36.5,955686.4295,955.6864295
223.6,37.5,958438.7825,958.4387825
223.6,38.5,960378.3913,960.3783913
223.6,39.5,961600.6878,961.6006878
223.6,40.5,962190.9578,962.1909578
223.6,41.5,962225.3844,962.2253844
223.6,42.5,961771.056,961.771056
223.6,43.5,960886.6409,960.8866409
223.6,44.5,959623.1408,959.6231408
223.6,45.5,958024.711,958.024711
223.6,46.5,956129.5089,956.1295089
223.6,47.5,953970.5248,953.9705248
223.6,48.5,951576.3636,951.5763636
223.6,49.5,948971.9796,948.9719796
223.6,50.5,946179.2743,946.1792743
223.6,51.5,943217.7083,943.2177083
223.6,52.5,940104.6995,940.1046995
223.6,53.5,936856.0901,936.8560901
223.6,54.5,933486.3217,933.4863217
223.6,55.5,930008.8015,930.0088015
223.6,56.5,926435.9679,926.4359679
223.6,57.5,922779.5019,922.7795019
223.6,58.5,919050.3467,919.0503467
223.6,59.5,915258.7986,915.2587986
223.6,60.5,911414.5342,911.4145342
223.6,61.5,907526.6419,907.5266419
223.6,62.5,903603.6263,903.6036263
223.6,63.5,899653.428,899.653428
223.6,64.5,895683.4508,895.6834508
223.6,65.5,891700.4479,891.7004479
223.6,66.5,887710.6832,887.7106832
223.6,67.5,883703.2075,883.7032075
223.6,68.5,879751.5693,879.7515693
