water_depth_m,u_mid_m,Kz_N_per_m,Kz_kN_per_m
206.6,-6.5,65179.085647916225,65.17908564791622
206.6,-5.5,65431.89017014371,65.43189017014372
206.6,-4.5,65679.42623441388,65.67942623441388
206.6,-3.5,65921.71496196074,65.92171496196073
206.6,-2.5,66158.78102732489,66.15878102732489
206.6,-1.5,66390.65246196657,66.39065246196657
206.6,-0.5,66617.36045323942,66.61736045323943
206.6,0.5,66838.93913906203,66.83893913906203
206.6,1.5,67055.42540141879,67.05542540141879
206.6,2.5,67266.85865912455,67.26685865912455
206.6,3.5,67473.28066176394,67.47328066176394
206.6,4.5,67674.73528598809,67.67473528598809
206.6,5.5,67871.26833554737,67.87126833554737
206.6,6.5,68062.92734600806,68.06292734600805
206.6,7.5,68249.76139538438,68.24976139538438
206.6,8.5,68431.82092096313,68.43182092096313
206.6,9.5,68609.157544146,68.609157544146
206.7,-24.5,59691.70301484382,59.69170301484382
206.7,-23.5,60037.69168433307,60.03769168433307
206.7,-22.5,60378.81358414095,60.37881358414095
206.7,-21.5,60715.00781910928,60.71500781910928
206.7,-20.5,61046.2179524461,61.0462179524461
206.7,-19.5,61372.392130130625,61.37239213013063
206.7,-18.5,61693.48318285668,61.69348318285668
206.7,-17.5,62009.448705413415,62.00944870541341
206.7,-16.5,62320.251113963626,62.32025111396363
206.7,-15.5,62625.85768010476,62.62585768010476
206.7,-14.5,62926.24054240285,62.926240542402844
206.7,-13.5,63221.376695569284,63.22137669556928
206.7,-12.5,63511.24795767557,63.51124795767557
206.7,-11.5,63795.84091613891,63.795840916138914
206.7,-10.5,64075.14685364514,64.07514685364514
206.7,-9.5,64349.161654328156,64.34916165432816
206.7,-8.5,64617.885692843214,64.61788569284322
206.7,-7.5,64881.32370587786,64.88132370587786
206.7,-6.5,65139.48464930898,65.13948464930898
206.7,-5.5,65392.38154127628,65.39238154127628
206.7,-4.5,65640.03129373147,65.64003129373147
206.7,-3.5,65882.45453355547,65.88245453355547
206.7,-2.5,66119.67541523124,66.11967541523123
206.7,-1.5,66351.7214265632,66.3517214265632
206.7,-0.5,66578.62318979902,66.57862318979902
206.7,0.5,66800.41425847485,66.80041425847485
206.7,1.5,67017.13091310153,67.01713091310152
206.7,2.5,67228.81195611031,67.2288119561103
206.7,3.5,67435.49850795511,67.43549850795512
206.7,4.5,67637.23380554326,67.63723380554326
206.7,5.5,67834.06300435727,67.83406300435728
206.7,6.5,68026.03298521055,68.02603298521055
206.7,7.5,68213.19216685445,68.21319216685445
206.7,8.5,68395.59032470454,68.39559032470453
206.7,9.5,68573.27841751072,68.57327841751072
206.8,-24.5,59654.448797955905,59.65444879795591
206.8,-23.5,60000.10078931247,60.00010078931247
206.8,-22.5,60340.91008933069,60.34091008933069
206.8,-21.5,60676.815993492164,60.67681599349216
206.8,-20.5,61007.76221550652,61.00776221550652
206.8,-19.5,61333.69701087442,61.333697010874424
206.8,-18.5,61654.57327819985,61.654573278199855
206.8,-17.5,61970.34863815008,61.97034863815008
206.8,-16.5,62280.98549052658,62.28098549052658
206.8,-15.5,62586.45104833099,62.58645104833099
206.8,-14.5,62886.71734951873,62.88671734951873
206.8,-13.5,63181.76124660282,63.181761246602825
206.8,-12.5,63471.564374502166,63.471564374502165
206.8,-11.5,63756.1130973558,63.7561130973558
206.8,-10.5,64035.39843546465,64.03539843546466
206.8,-9.5,64309.41597266582,64.30941597266582
206.8,-8.5,64578.16574676811,64.57816574676811
206.8,-7.5,64841.65212257656,64.84165212257656
206.8,-6.5,65099.883650701726,65.09988365070173
206.8,-5.5,65352.87291240882,65.35287291240883
206.8,-4.5,65600.63635304906,65.60063635304907
206.8,-3.5,65843.19410515019,65.84319410515019
206.8,-2.5,66080.56980313755,66.08056980313755
206.8,-1.5,66312.79039115983,66.31279039115982
206.8,-0.5,66539.8859263586,66.53988592635861
206.8,0.5,66761.88937788765,66.76188937788766
206.8,1.5,66978.83642478427,66.97883642478426
206.8,2.5,67190.76525309605,67.19076525309605
206.8,3.5,67397.71635414628,67.39771635414628
206.8,4.5,67599.73232509842,67.59973232509842
206.8,5.5,67796.85767316715,67.79685767316715
206.8,6.5,67989.13862441303,67.98913862441303
206.8,7.5,68176.62293832452,68.17662293832453
206.8,8.5,68359.35972844592,68.35935972844592
206.8,9.5,68537.39929087544,68.53739929087544
206.9,-24.5,59617.194581068004,59.617194581068006
206.9,-23.5,59962.509894291885,59.962509894291884
206.9,-22.5,60303.00659452044,60.30300659452044
206.9,-21.5,60638.62416787505,60.63862416787505
206.9,-20.5,60969.30647856694,60.96930647856694
206.9,-19.5,61295.00189161823,61.29500189161823
206.9,-18.5,61615.66337354304,61.615663373543036
206.9,-17.5,61931.248570886746,61.931248570886744
206.9,-16.5,62241.719867089545,62.24171986708954
206.9,-15.5,62547.04441655724,62.54704441655724
206.9,-14.5,62847.19415663462,62.84719415663462
206.9,-13.5,63142.145797636374,63.142145797636374
206.9,-12.5,63431.88079132878,63.43188079132878
206.9,-11.5,63716.38527857269,63.716385278572695
206.9,-10.5,63995.65001728416,63.99565001728416
206.9,-9.5,64269.670291003495,64.2696702910035
206.9,-8.5,64538.44580069301,64.53844580069301
206.9,-7.5,64801.980539275275,64.80198053927528
206.9,-6.5,65060.28265209448,65.06028265209449
206.9,-5.5,65313.36428354138,65.31336428354138
206.9,-4.5,65561.24141236667,65.56124141236667
206.9,-3.5,65803.93367674493,65.80393367674493
206.9,-2.5,66041.46419104388,66.04146419104389
206.9,-1.5,66273.85935575646,66.27385935575646
206.9,-0.5,66501.14866291819,66.50114866291818
206.9,0.5,66723.36449730048,66.72336449730048
206.9,1.5,66940.54193646702,66.94054193646703
206.9,2.5,67152.7185500818,67.1527185500818
206.9,3.5,67359.93420033745,67.35993420033745
206.9,4.5,67562.23084465359,67.56223084465358
206.9,5.5,67759.65234197705,67.75965234197706
206.9,6.5,67952.2442636155,67.9522442636155
206.9,7.5,68140.05370979459,68.14005370979459
206.9,8.5,68323.12913218733,68.32312913218733
206.9,9.5,68501.52016424017,68.50152016424016
207.0,-24.5,59579.9403641801,59.579940364180096
207.0,-23.5,59924.91899927129,59.92491899927129
207.0,-22.5,60265.10309971019,60.26510309971019
207.0,-21.5,60600.43234225795,60.600432342257946
207.0,-20.5,60930.850741627364,60.93085074162737
207.0,-19.5,61256.30677236203,61.25630677236203
207.0,-18.5,61576.75346888622,61.576753468886224
207.0,-17.5,61892.14850362342,61.892148503623424
207.0,-16.5,62202.454243652515,62.20245424365252
207.0,-15.5,62507.637784783496,62.5076377847835
207.0,-14.5,62807.67096375051,62.80767096375051
207.0,-13.5,63102.53034866991,63.10253034866991
207.0,-12.5,63392.1972081554,63.392197208155395
207.0,-11.5,63676.657459789596,63.676657459789595
207.0,-10.5,63955.90159910369,63.95590159910369
207.0,-9.5,64229.924609341164,64.22992460934117
207.0,-8.5,64498.72585461791,64.4987258546179
207.0,-7.5,64762.30895597399,64.76230895597399
207.0,-6.5,65020.681653487234,65.02068165348723
207.0,-5.5,65273.855654673935,65.27385565467394
207.0,-4.5,65521.846471684265,65.52184647168427
207.0,-3.5,65764.67324833965,65.76467324833965
207.0,-2.5,66002.35857895021,66.00235857895021
207.0,-1.5,66234.9283203531,66.23492832035309
207.0,-0.5,66462.41139947779,66.46241139947779
207.0,0.5,66684.8396167133,66.6848396167133
207.0,1.5,66902.24744814978,66.90224744814978
207.0,2.5,67114.67184706757,67.11467184706757
207.0,3.5,67322.15204652862,67.32215204652861
207.0,4.5,67524.72936420876,67.52472936420877
207.0,5.5,67722.44701078694,67.72244701078694
207.0,6.5,67915.349902818,67.915349902818
207.0,7.5,68103.48448126466,68.10348448126466
207.0,8.5,68286.89853592873,68.28689853592873
207.0,9.5,68465.64103760489,68.46564103760488
207.1,-24.5,59542.68614729219,59.54268614729219
207.1,-23.5,59887.328104250715,59.88732810425071
207.1,-22.5,60227.19960489994,60.227199604899944
207.1,-21.5,60562.24051664084,60.56224051664084
207.1,-20.5,60892.39500468778,60.89239500468778
207.1,-19.5,61217.61165310585,61.21761165310585
207.1,-18.5,61537.843564229406,61.537843564229405
207.1,-17.5,61853.048436360084,61.85304843636008
207.1,-16.5,62163.18862021548,62.16318862021548
207.1,-15.5,62468.23115300974,62.46823115300975
207.1,-14.5,62768.1477708664,62.7681477708664
207.1,-13.5,63062.914899703464,63.062914899703465
207.1,-12.5,63352.513624982006,63.35251362498201
207.1,-11.5,63636.92964100649,63.63692964100649
207.1,-10.5,63916.1531809232,63.916153180923196
207.1,-9.5,64190.17892767883,64.19017892767883
207.1,-8.5,64459.00590854281,64.4590059085428
207.1,-7.5,64722.637372672696,64.7226373726727
207.1,-6.5,64981.08065487998,64.98108065487997
207.1,-5.5,65234.34702580649,65.23434702580649
207.1,-4.5,65482.45153100186,65.48245153100186
207.1,-3.5,65725.41281993438,65.72541281993438
207.1,-2.5,65963.25296685654,65.96325296685654
207.1,-1.5,66195.99728494973,66.19599728494973
207.1,-0.5,66423.67413603739,66.42367413603739
207.1,0.5,66646.31473612614,66.64631473612613
207.1,1.5,66863.95295983253,66.86395295983253
207.1,2.5,67076.62514405332,67.07662514405332
207.1,3.5,67284.36989271978,67.28436989271978
207.1,4.5,67487.22788376393,67.48722788376394
207.1,5.5,67685.24167959685,67.68524167959684
207.1,6.5,67878.45554202049,67.87845554202049
207.1,7.5,68066.91525273473,68.06691525273473
207.1,8.5,68250.66793967014,68.25066793967014
207.1,9.5,68429.76191096962,68.42976191096963
207.2,-24.5,59505.43193040429,59.505431930404285
207.2,-23.5,59849.73720923012,59.84973720923012
207.2,-22.5,60189.2961100897,60.1892961100897
207.2,-21.5,60524.04869102373,60.52404869102373
207.2,-20.5,60853.9392677482,60.8539392677482
207.2,-19.5,61178.91653384965,61.17891653384965
207.2,-18.5,61498.93365957259,61.49893365957259
207.2,-17.5,61813.94836909676,61.813948369096764
207.2,-16.5,62123.92299677845,62.12392299677845
207.2,-15.5,62428.82452123599,62.42882452123599
207.2,-14.5,62728.62457798229,62.728624577982295
207.2,-13.5,63023.29945073701,63.02329945073701
207.2,-12.5,63312.830041808615,63.31283004180862
207.2,-11.5,63597.20182222339,63.59720182222339
207.2,-10.5,63876.40476274271,63.876404762742716
207.2,-9.5,64150.43324601651,64.1504332460165
207.2,-8.5,64419.28596246771,64.41928596246771
207.2,-7.5,64682.96578937141,64.68296578937141
207.2,-6.5,64941.479656272735,64.94147965627273
207.2,-5.5,65194.83839693905,65.19483839693905
207.2,-4.5,65443.05659031946,65.44305659031946
207.2,-3.5,65686.15239152912,65.68615239152912
207.2,-2.5,65924.14735476287,65.92414735476287
207.2,-1.5,66157.06624954636,66.15706624954636
207.2,-0.5,66384.93687259697,66.38493687259697
207.2,0.5,66607.78985553895,66.60778985553895
207.2,1.5,66825.65847151529,66.82565847151528
207.2,2.5,67038.57844103908,67.03857844103908
207.2,3.5,67246.58773891097,67.24658773891096
207.2,4.5,67449.7264033191,67.4497264033191
207.2,5.5,67648.03634840673,67.64803634840673
207.2,6.5,67841.56118122296,67.84156118122296
207.2,7.5,68030.34602420482,68.03034602420482
207.2,8.5,68214.43734341154,68.21443734341155
207.2,9.5,68393.88278433435,68.39388278433435
207.3,-24.5,59468.17771351637,59.46817771351637
207.3,-23.5,59812.14631420953,59.81214631420953
207.3,-22.5,60151.392615279445,60.15139261527945
207.3,-21.5,60485.85686540661,60.48585686540661
207.3,-20.5,60815.48353080862,60.81548353080862
207.3,-19.5,61140.22141459345,61.14022141459345
207.3,-18.5,61460.02375491576,61.46002375491576
207.3,-17.5,61774.84830183342,61.77484830183342
207.3,-16.5,62084.6573733414,62.0846573733414
207.3,-15.5,62389.41788946223,62.38941788946223
207.3,-14.5,62689.101385098176,62.689101385098176
207.3,-13.5,62983.68400177055,62.98368400177055
207.3,-12.5,63273.146458635216,63.27314645863522
207.3,-11.5,63557.47400344028,63.55747400344028
207.3,-10.5,63836.656344562216,63.836656344562215
207.3,-9.5,64110.68756435417,64.11068756435417
207.3,-8.5,64379.5660163926,64.3795660163926
207.3,-7.5,64643.29420607011,64.64329420607011
207.3,-6.5,64901.87865766548,64.90187865766548
207.3,-5.5,65155.32976807159,65.1553297680716
207.3,-4.5,65403.66164963704,65.40366164963704
207.3,-3.5,65646.89196312384,65.64689196312384
207.3,-2.5,65885.04174266919,65.88504174266919
207.3,-1.5,66118.135214143,66.118135214143
207.3,-0.5,66346.19960915655,66.34619960915656
207.3,0.5,66569.26497495177,66.56926497495178
207.3,1.5,66787.36398319803,66.78736398319802
207.3,2.5,67000.53173802482,67.00053173802482
207.3,3.5,67208.80558510212,67.20880558510213
207.3,4.5,67412.22492287427,67.41222492287427
207.3,5.5,67610.83101721662,67.61083101721663
207.3,6.5,67804.66682042545,67.80466682042545
207.3,7.5,67993.77679567487,67.99377679567488
207.3,8.5,68178.20674715293,68.17820674715293
207.3,9.5,68358.00365769907,68.35800365769907
207.4,-24.5,59430.92349662846,59.43092349662846
207.4,-23.5,59774.555419188946,59.77455541918894
207.4,-22.5,60113.489120469196,60.1134891204692
207.4,-21.5,60447.6650397895,60.4476650397895
207.4,-20.5,60777.02779386904,60.77702779386904
207.4,-19.5,61101.52629533726,61.10152629533726
207.4,-18.5,61421.113850258946,61.42111385025895
207.4,-17.5,61735.748234570085,61.73574823457008
207.4,-16.5,62045.39174990436,62.04539174990436
207.4,-15.5,62350.011257688486,62.350011257688486
207.4,-14.5,62649.57819221407,62.649578192214065
207.4,-13.5,62944.06855280409,62.94406855280409
207.4,-12.5,63233.46287546183,63.23346287546183
207.4,-11.5,63517.74618465718,63.517746184657184
207.4,-10.5,63796.90792638174,63.79690792638174
207.4,-9.5,64070.94188269184,64.07094188269184
207.4,-8.5,64339.8460703175,64.3398460703175
207.4,-7.5,64603.62262276882,64.60362262276881
207.4,-6.5,64862.277659058236,64.86227765905824
207.4,-5.5,65115.821139204156,65.11582113920416
207.4,-4.5,65364.266708954645,65.36426670895464
207.4,-3.5,65607.63153471856,65.60763153471856
207.4,-2.5,65845.93613057552,65.84593613057551
207.4,-1.5,66079.20417873963,66.07920417873963
207.4,-0.5,66307.46234571615,66.30746234571615
207.4,0.5,66530.74009436459,66.53074009436459
207.4,1.5,66749.06949488076,66.74906949488077
207.4,2.5,66962.48503501058,66.96248503501059
207.4,3.5,67171.02343129329,67.17102343129329
207.4,4.5,67374.72344242944,67.37472344242944
207.4,5.5,67573.62568602653,67.57362568602653
207.4,6.5,67767.77245962793,67.76777245962793
207.4,7.5,67957.20756714496,67.95720756714496
207.4,8.5,68141.97615089433,68.14197615089434
207.4,9.5,68322.12453106379,68.32212453106379
207.5,-24.5,59393.669279740556,59.39366927974056
207.5,-23.5,59736.96452416836,59.736964524168364
207.5,-22.5,60075.58562565895,60.075585625658945
207.5,-21.5,60409.473214172394,60.409473214172394
207.5,-20.5,60738.572056929464,60.73857205692946
207.5,-19.5,61062.83117608106,61.06283117608106
207.5,-18.5,61382.20394560213,61.38220394560213
207.5,-17.5,61696.64816730676,61.69664816730676
207.5,-16.5,62006.12612646733,62.00612612646733
207.5,-15.5,62310.60462591473,62.310604625914735
207.5,-14.5,62610.054999329965,62.61005499932997
207.5,-13.5,62904.45310383764,62.90445310383764
207.5,-12.5,63193.77929228844,63.19377929228844
207.5,-11.5,63478.01836587407,63.47801836587407
207.5,-10.5,63757.15950820125,63.75715950820125
207.5,-9.5,64031.19620102952,64.03119620102952
207.5,-8.5,64300.1261242424,64.3001261242424
207.5,-7.5,64563.95103946753,64.56395103946753
207.5,-6.5,64822.67666045099,64.822676660451
207.5,-5.5,65076.312510336706,65.0763125103367
207.5,-4.5,65324.871768272234,65.32487176827223
207.5,-3.5,65568.3711063133,65.5683711063133
207.5,-2.5,65806.83051848185,65.80683051848185
207.5,-1.5,66040.27314333626,66.04027314333626
207.5,-0.5,66268.72508227575,66.26872508227575
207.5,0.5,66492.21521377741,66.49221521377741
207.5,1.5,66710.77500656352,66.71077500656352
207.5,2.5,66924.43833199634,66.92443833199634
207.5,3.5,67133.24127748447,67.13324127748447
207.5,4.5,67337.22196198461,67.33722196198461
207.5,5.5,67536.42035483642,67.53642035483642
207.5,6.5,67730.87809883042,67.73087809883042
207.5,7.5,67920.63833861503,67.92063833861502
207.5,8.5,68105.74555463574,68.10574555463573
207.5,9.5,68286.24540442851,68.28624540442851
207.6,-24.5,59356.41506285265,59.35641506285265
207.6,-23.5,59699.37362914777,59.69937362914777
207.6,-22.5,60037.6821308487,60.0376821308487
207.6,-21.5,60371.28138855529,60.37128138855529
207.6,-20.5,60700.11631998988,60.70011631998988
207.6,-19.5,61024.13605682488,61.02413605682488
207.6,-18.5,61343.294040945315,61.34329404094532
207.6,-17.5,61657.54810004343,61.65754810004343
207.6,-16.5,61966.8605030303,61.966860503030304
207.6,-15.5,62271.19799414098,62.271197994140984
207.6,-14.5,62570.531806445855,62.57053180644586
207.6,-13.5,62864.83765487118,62.86483765487118
207.6,-12.5,63154.09570911505,63.15409570911505
207.6,-11.5,63438.290547090975,63.43829054709097
207.6,-10.5,63717.411090020774,63.717411090020775
207.6,-9.5,63991.450519367194,63.99145051936719
207.6,-8.5,64260.4061781673,64.2604061781673
207.6,-7.5,64524.279456166245,64.52427945616624
207.6,-6.5,64783.075661843744,64.78307566184374
207.6,-5.5,65036.80388146927,65.03680388146927
207.6,-4.5,65285.47682758984,65.28547682758983
207.6,-3.5,65529.11067790803,65.52911067790802
207.6,-2.5,65767.72490638818,65.76772490638818
207.6,-1.5,66001.3421079329,66.0013421079329
207.6,-0.5,66229.98781883533,66.22998781883533
207.6,0.5,66453.69033319024,66.45369033319024
207.6,1.5,66672.48051824627,66.67248051824627
207.6,2.5,66886.39162898209,66.8863916289821
207.6,3.5,67095.45912367564,67.09545912367564
207.6,4.5,67299.72048153979,67.29972048153978
207.6,5.5,67499.21502364632,67.49921502364631
207.6,6.5,67693.9837380329,67.6939837380329
207.6,7.5,67884.0691100851,67.8840691100851
207.6,8.5,68069.51495837714,68.06951495837714
207.6,9.5,68250.36627779325,68.25036627779325
207.7,-24.5,59319.16084596474,59.31916084596474
207.7,-23.5,59661.78273412719,59.66178273412719
207.7,-22.5,59999.77863603845,59.99977863603845
